Model Name,NGram,Niter,mean(acc),std(acc),N,PctTrain,clean,start,end,Data Sets,TrainP,TestP,Prec,Recall,F1
logistic_lasso,2:2,25,0.8789743589743589,0.037171528768041286,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2917748917748918,0.28974358974358977,0.8150816066829527,0.7644439594946606,0.7853508131199664
Naive Bayes,2:2,25,0.8025641025641026,0.046860684314095034,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2917748917748918,0.28974358974358977,0.6744198813847005,0.6423859041958522,0.6496789481900359
svm,2:2,26,0.8624260355029586,0.03365000772844737,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29104229104229107,0.29191321499013806,0.8040103608561808,0.7050062965029522,0.7477594308625304
logistic,2:2,26,0.86094674556213,0.03386249450372662,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29104229104229107,0.29191321499013806,0.8217542175746512,0.6754261259612432,0.7370693481853061
logistic_lasso,2:2,26,0.8925049309664695,0.03101417197932228,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29104229104229107,0.29191321499013806,0.8349658953819753,0.7920836471839817,0.8094524947559154
Naive Bayes,2:2,26,0.8205128205128205,0.04369403928377854,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29104229104229107,0.29191321499013806,0.7170612675396727,0.6539947340532624,0.6769343489039394
svm,2:2,27,0.8547008547008547,0.034542323797669916,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29180695847362514,0.2896486229819563,0.769909472221807,0.7141817446930392,0.7368143584854083
logistic,2:2,27,0.8608736942070274,0.032113653217304694,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29180695847362514,0.2896486229819563,0.7935486494818541,0.7087462126497154,0.7439382939672664
logistic_lasso,2:2,27,0.8803418803418805,0.03741859127226125,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29180695847362514,0.2896486229819563,0.7997837492087005,0.7848746605553057,0.7897518110109394
Naive Bayes,2:2,27,0.8019943019943021,0.05420597604114087,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29180695847362514,0.2896486229819563,0.6586250641152602,0.6794422395679407,0.664234508969212
svm,2:2,28,0.8713369963369962,0.042449277858138575,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2878787878787879,0.3012820512820512,0.8284212851393831,0.7330849251472585,0.7721232977194993
logistic,2:2,28,0.8727106227106226,0.03476236794157933,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2878787878787879,0.3012820512820512,0.8490946410924586,0.7120622140699787,0.7697636248039751
logistic_lasso,2:2,28,0.889194139194139,0.03181493180593447,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2878787878787879,0.3012820512820512,0.8463739275453086,0.7836740085225117,0.8096790781387755
Naive Bayes,2:2,28,0.804029304029304,0.04208470803324564,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2878787878787879,0.3012820512820512,0.6993057192414085,0.6500495751246073,0.6630981245214986
svm,2:2,29,0.8687002652519891,0.034770613797056926,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29153605015673983,0.29045092838196285,0.8075211181969066,0.7309983309006823,0.7615910426790719
logistic,2:2,29,0.8642793987621572,0.03307682735633933,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29153605015673983,0.29045092838196285,0.8220089207202386,0.6884973146623901,0.7449384349558303
logistic_lasso,2:2,29,0.8846153846153846,0.030301484506089826,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29153605015673983,0.29045092838196285,0.8250689922708712,0.7686331657885355,0.7919628458100392
Naive Bayes,2:2,29,0.8169761273209549,0.037777073725178176,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29153605015673983,0.29045092838196285,0.6971953295775595,0.6658264141541582,0.6764764513276141
svm,2:2,30,0.866239316239316,0.03221043108754064,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.28932178932178937,0.297008547008547,0.789919754810663,0.7484021895110716,0.7633071162517653
logistic,2:2,30,0.866239316239316,0.027830325051564003,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.28932178932178937,0.297008547008547,0.808903847399798,0.7186581811980128,0.7572320026574599
logistic_lasso,2:2,30,0.888888888888889,0.026756368961535954,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.28932178932178937,0.297008547008547,0.8288779314652783,0.7848604707341061,0.8015437795153434
Naive Bayes,2:2,30,0.8012820512820511,0.039132327190432095,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.28932178932178937,0.297008547008547,0.6822702441834141,0.6455118533438404,0.6541625912887732
svm,2:2,31,0.8622828784119106,0.04053780233198627,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.28822790113112695,0.30024813895781644,0.8047797809414883,0.7152459552531244,0.7522785422148792
logistic,2:2,31,0.8651778329197685,0.03739505229266275,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.28822790113112695,0.30024813895781644,0.8267539164205788,0.6982949042446522,0.7513093520750436
logistic_lasso,2:2,31,0.8895781637717121,0.029067466320604772,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.28822790113112695,0.30024813895781644,0.8316682891977352,0.7957266735305419,0.8087756882398079
Naive Bayes,2:2,31,0.8097601323407775,0.04950356660858562,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.28822790113112695,0.30024813895781644,0.6981640139317116,0.6537116425578455,0.6679564160858942
svm,2:2,32,0.875400641025641,0.03558044204703375,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29004329004329,0.29487179487179493,0.8165372992702546,0.7483600614900777,0.7760537007813645
logistic,2:2,32,0.8770032051282051,0.03763254231217595,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29004329004329,0.29487179487179493,0.840629307507536,0.7244313088412384,0.7730549189690695
logistic_lasso,2:2,32,0.891826923076923,0.03220117195097776,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29004329004329,0.29487179487179493,0.83024237393118,0.7967701267905704,0.8095585484229503
Naive Bayes,2:2,32,0.8209134615384615,0.041355392403547735,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29004329004329,0.29487179487179493,0.7153601905205629,0.6761403464741313,0.6874402369588224
svm,2:2,33,0.8671328671328672,0.036917759186339084,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2900432900432901,0.2948717948717949,0.8037361858440901,0.7343829052341504,0.7632188582268251
logistic,2:2,33,0.8725718725718726,0.03746964901687486,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2900432900432901,0.2948717948717949,0.835644526831613,0.71457807873596,0.7656765441655686
logistic_lasso,2:2,33,0.8850038850038848,0.032415928585863486,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2900432900432901,0.2948717948717949,0.8251123813848924,0.7836907078668421,0.7999321294380745
Naive Bayes,2:2,33,0.7991452991452992,0.04772707903010478,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2900432900432901,0.2948717948717949,0.669072140543617,0.6596436431084155,0.6596763945659303
svm,2:2,34,0.8684012066365008,0.037353162715298364,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29195314489432134,0.28921568627450983,0.802326278641692,0.723318994162984,0.7566709884331386
logistic,2:2,34,0.8717948717948717,0.033489597754411043,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29195314489432134,0.28921568627450983,0.8202197835171555,0.7161150972500078,0.7597636557636077
logistic_lasso,2:2,34,0.8823529411764706,0.028066054398082057,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29195314489432134,0.28921568627450983,0.8180729201120139,0.7676123987313246,0.7857356179878129
Naive Bayes,2:2,34,0.8171191553544495,0.04625730230030861,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29195314489432134,0.28921568627450983,0.6947980652779978,0.6823539654198222,0.6811271299219771
svm,2:2,35,0.8626373626373626,0.04372650690957261,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2888064316635745,0.29853479853479864,0.7944591090042312,0.7359958203692804,0.759610648297852
logistic,2:2,35,0.865934065934066,0.034311220592956757,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2888064316635745,0.29853479853479864,0.8150742808745617,0.7209940056715992,0.7598021995491957
logistic_lasso,2:2,35,0.8842490842490842,0.028335647774086044,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2888064316635745,0.29853479853479864,0.8198843172065094,0.7909035510996034,0.7999599417876558
Naive Bayes,2:2,35,0.8212454212454212,0.044616527409773225,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2888064316635745,0.29853479853479864,0.7117828172025189,0.6870384399582695,0.6925241160901852
svm,2:2,36,0.8682336182336182,0.03235061239081415,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.28727753727753735,0.30306267806267806,0.8294466573204179,0.7102778759358036,0.7605205993913987
logistic,2:2,36,0.8603988603988604,0.03122551312932048,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.28727753727753735,0.30306267806267806,0.8311756286161769,0.6778100836189773,0.7421484567981567
logistic_lasso,2:2,36,0.8828347578347577,0.027389258255090823,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.28727753727753735,0.30306267806267806,0.8341337308479996,0.7693481417625704,0.7967212031964641
Naive Bayes,2:2,36,0.7966524216524214,0.04221400074132763,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.28727753727753735,0.30306267806267806,0.6805785470855316,0.6491159933253908,0.6562999601542753
svm,2:2,37,0.8742203742203742,0.033303712762595396,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2932022932022932,0.28551628551628555,0.7943712637214286,0.7680128404890406,0.7739941940332515
logistic,2:2,37,0.8745668745668745,0.033209848453236976,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2932022932022932,0.28551628551628555,0.8168008645286879,0.7318138748473271,0.7657989088946443
logistic_lasso,2:2,37,0.8891198891198889,0.025678457815175214,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2932022932022932,0.28551628551628555,0.8167322104264468,0.7893545229409573,0.7986877764568143
Naive Bayes,2:2,37,0.8069993069993071,0.04390311169455424,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2932022932022932,0.28551628551628555,0.6647398401689426,0.6874872978878483,0.6657315422904657
svm,2:2,38,0.8670715249662618,0.03906643677767916,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.28992936887673726,0.2952091767881242,0.8196855896406291,0.7067118226255245,0.7540128939350418
logistic,2:2,38,0.8640350877192983,0.0397380904388485,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.28992936887673726,0.2952091767881242,0.8277185936692423,0.6848644783632967,0.7448975479894211
logistic_lasso,2:2,38,0.8761808367071523,0.03331208652630805,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.28992936887673726,0.2952091767881242,0.8230083033068808,0.7430834631654133,0.7766728820368393
Naive Bayes,2:2,38,0.8110661268556005,0.036224198465504856,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.28992936887673726,0.2952091767881242,0.6962585652349007,0.6398770735696837,0.6618592365249086
svm,2:2,39,0.8691650230111768,0.03388004190518889,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29004329004329005,0.2948717948717948,0.8054827356749658,0.7355786781029635,0.7656975038441997
logistic,2:2,39,0.8639053254437868,0.04173202122960776,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29004329004329005,0.2948717948717948,0.8121596264919728,0.7022276239845383,0.7494574933881218
logistic_lasso,2:2,39,0.8800131492439183,0.03746092436242132,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29004329004329005,0.2948717948717948,0.802950337223475,0.7932901417429351,0.7942008051733076
Naive Bayes,2:2,39,0.804404996712689,0.03956535171381485,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29004329004329005,0.2948717948717948,0.6765733092957973,0.6632016696059463,0.6622407634629934
svm,2:2,40,0.860897435897436,0.028888857280112184,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2863636363636364,0.30576923076923074,0.8179383010466946,0.7043012820940048,0.7511185485968955
logistic,2:2,40,0.8631410256410257,0.026178266000298416,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2863636363636364,0.30576923076923074,0.8289766206386631,0.6989194491394157,0.7541029900922146
logistic_lasso,2:2,40,0.8878205128205128,0.031501698398219535,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2863636363636364,0.30576923076923074,0.8337969820143449,0.7913453459500909,0.8082645077737055
Naive Bayes,2:2,40,0.8115384615384615,0.04624279178684983,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2863636363636364,0.30576923076923074,0.7054406464831868,0.6749814085669202,0.6835653625956409
svm,2:2,41,0.8686679174484053,0.043479285405441735,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.291627072114877,0.29018136335209505,0.8020527804784376,0.7396717381446941,0.7640171675316975
logistic,2:2,41,0.8696060037523452,0.04112153027644015,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.291627072114877,0.29018136335209505,0.817707222695617,0.7157080758610006,0.75807223362184
logistic_lasso,2:2,41,0.8821138211382115,0.03155901039909977,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.291627072114877,0.29018136335209505,0.8120979617037007,0.7786210484868826,0.79015057201541
Naive Bayes,2:2,41,0.8080050031269544,0.040292842195984016,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.291627072114877,0.29018136335209505,0.6805960677346429,0.663718612116444,0.6650711344813739
svm,2:2,42,0.8675213675213675,0.036225894259210745,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29282622139764997,0.2866300366300366,0.7973454432082299,0.7293944499555073,0.7569895017084739
logistic,2:2,42,0.8617216117216115,0.04229341845697981,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29282622139764997,0.2866300366300366,0.8038001958983442,0.6888495087827499,0.738123001895679
logistic_lasso,2:2,42,0.8812576312576312,0.033695264797937184,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29282622139764997,0.2866300366300366,0.810339797696101,0.7651667671446096,0.7838393458492525
Naive Bayes,2:2,42,0.8113553113553112,0.04263899899935096,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.29282622139764997,0.2866300366300366,0.6832546430379007,0.663295655044144,0.6659626792347506
svm,2:2,43,0.8700059630292186,0.031230564997432323,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2899426155240109,0.2951699463327371,0.7985950694339335,0.7507012842202156,0.7693090818994869
logistic,2:2,43,0.8679189028026236,0.0324259418588492,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2899426155240109,0.2951699463327371,0.8133747789042721,0.7167013632400792,0.7582870294116529
logistic_lasso,2:2,43,0.8858079904591533,0.028035751185921616,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2899426155240109,0.2951699463327371,0.811128460086459,0.8010504472411772,0.8021863552928429
Naive Bayes,2:2,43,0.8067978533094813,0.035879899119315634,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2899426155240109,0.2951699463327371,0.6817194135570893,0.6597773352645763,0.6649129839919917
svm,2:2,44,0.8694638694638694,0.0370035148400642,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2909287682014955,0.2922494172494172,0.8083687280298073,0.7282971399396373,0.7605998221237251
logistic,2:2,44,0.8674242424242423,0.0348908984825592,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2909287682014955,0.2922494172494172,0.8196895495395385,0.7016324658386812,0.7493639740032549
logistic_lasso,2:2,44,0.8817016317016317,0.026481509947556568,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2909287682014955,0.2922494172494172,0.8167618232467287,0.7747635330876118,0.7906394819347919
Naive Bayes,2:2,44,0.8164335664335662,0.041791790546030286,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2909287682014955,0.2922494172494172,0.7062324049983776,0.6673318878255228,0.6777011859599203
svm,2:2,45,0.8652421652421651,0.04068791028021015,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.28994708994709,0.29515669515669524,0.8009720572639313,0.7344464982315019,0.7602526445366217
logistic,2:2,45,0.8589743589743588,0.04134491152973617,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.28994708994709,0.29515669515669524,0.8156768573305118,0.685970608041803,0.7386340693107815
logistic_lasso,2:2,45,0.8732193732193733,0.03279448556473316,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.28994708994709,0.29515669515669524,0.8118865815383368,0.7524904514368667,0.7756278939795656
Naive Bayes,2:2,45,0.7914529914529914,0.050521424636347526,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.28994708994709,0.29515669515669524,0.6613776555574409,0.6325799180491695,0.6383553572155136
svm,2:2,46,0.8614827201783721,0.0304352420120423,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2903256164125728,0.29403567447045714,0.7939654464179974,0.7167856090637214,0.7486028309360772
logistic,2:2,46,0.8606465997770344,0.03302410979620652,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2903256164125728,0.29403567447045714,0.813127938461407,0.6910359656048024,0.7423076436173615
logistic_lasso,2:2,46,0.8862876254180602,0.02935829226814648,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2903256164125728,0.29403567447045714,0.827132792193051,0.7781735690020591,0.7970879057314132
Naive Bayes,2:2,46,0.8110367892976589,0.04013765000533933,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2903256164125728,0.29403567447045714,0.7011608056798093,0.6472327081129368,0.6647280684479784
svm,2:2,47,0.8660665575559192,0.03311740362417062,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2897669706180344,0.2956901254773596,0.80021189375816,0.7308089933872495,0.7599249270649142
logistic,2:2,47,0.8668848881614838,0.036507288651001876,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2897669706180344,0.2956901254773596,0.8223763726645832,0.7029357927606175,0.7529678772157323
logistic_lasso,2:2,47,0.8832515002727767,0.03241571780550247,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2897669706180344,0.2956901254773596,0.8135982034873571,0.7848508307383844,0.7953165997055632
Naive Bayes,2:2,47,0.8123295144571738,0.04483675133159648,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2897669706180344,0.2956901254773596,0.6942427525557218,0.6694242931908037,0.674500813979926
svm,2:2,48,0.8648504273504273,0.028180633951089693,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.28796897546897543,0.30101495726495725,0.8123267773912405,0.7216237408487451,0.7601197314098913
logistic,2:2,48,0.8651175213675213,0.026168399165276728,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.28796897546897543,0.30101495726495725,0.8258368760018966,0.7023303816932257,0.75591495948923
logistic_lasso,2:2,48,0.8886217948717948,0.031092084016233087,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.28796897546897543,0.30101495726495725,0.8356341689811383,0.7888074421964664,0.8077512293744787
Naive Bayes,2:2,48,0.8058226495726496,0.046739926715007526,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.28796897546897543,0.30101495726495725,0.6927755791064337,0.6576880828283072,0.6690794982870022
svm,2:2,49,0.859236002093145,0.03301683213887464,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2895132078805548,0.29644165358451074,0.7941946523354807,0.7097863421606055,0.7444101773028861
logistic,2:2,49,0.8608058608058607,0.034166223637687974,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2895132078805548,0.29644165358451074,0.8172190701444288,0.6841543221078701,0.7395271154910598
logistic_lasso,2:2,49,0.8778126635269493,0.029994391011871267,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2895132078805548,0.29644165358451074,0.8190281244310861,0.7590110611776492,0.7817747173170683
Naive Bayes,2:2,49,0.7993197278911565,0.05032805876941743,309,0.75,complex,02/02/2000,01/09/2019,statements:minutes,0.2895132078805548,0.29644165358451074,0.6781700117210534,0.6342395299836143,0.6468644669370983
